num	cote	titre	commune	latitude	longitude	num_plan	physdesc	dimensions	description1	date	date_standard	echelle	description2	wikidata	merimee	commons	wikipedia	BNF	
1521	CP/F/19/7771	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 5	Papier ; encre noire et rouge, lavis ; 1 retombe	62,6 cm x 49 cm	"Église cathédrale de Nantes": tombeau à installer dans la chapelle S[ain]t-Clair. Par Saint-Félix Seheult, architecte du département de la Loire-Inférieure.	07/03/1837	1837-03-07	2 cm / 1 m	1 plan, 3 élévations ; signé ; légende ; n° d'enregistrement : 4025, 10872.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1522	CP/F/19/7771	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 7	Papier ; encre noire, lavis, aquarelle	30 cm x 61 cm	"Département de la Loire-Inférieure. Diocèse et ville de Nantes. Église cathédrale. Projet d'une verrière pour la chapelle Saint-Clair, la 1re à l'ouest du transept méridional de la cathédrale : croquis d'un vitrail de S[ain]t-Clair pour la cathédrale de Nantes, par MM Giniez & Wurm, verrerie de Choisy le Roi". Par Saint-Félix Seheult, architecte du département de la Loire-Inférieure.	31/10/1846	1846-10-31	2 cm / 1 m	1 élévation ; signé ; approbation du préfet et de l'évêque ; n° d'enregistrement : 19311.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1523	CP/F/19/7771	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 6	Calque, collé sur tissu ; encre noire, crayon	90,6 cm x 64 cm	"Département de la Loire-Infér[ieu]re. Diocèse et ville de Nantes. Église cathédrale. Rétablissement d'un vitrail de la chapelle S[ain]t-Clair, la première à l'ouest du transept méridional de la cathédrale". Par Saint-Félix Seheult, architecte du département de la Loire-Inférieure.	31/10/1846	1846-10-31	5 cm / 1 m	1 élévation ; signé ; approbation du préfet ; joint au devis du 31 octobre 1846 ; n° d'enregistrement : 19311.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1524	CP/F/19/7771	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 8	Papier ; encre noire et rouge, crayon	59 cm x 47,5 cm	"Plan de la décoration gothique exécutée dans la chapelle S[ain]t-Clair. Église cathédrale de Nantes".	Sans date	1846-10-31	5 cm / 1 m	1 vue perspective ; n° d'enregistrement : 10872 ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1525	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 1	Papier ; encre noire, lavis, aquarelle	44 cm x 56 cm	"Ville de Nantes. Département de la Loire-Inférieure. Plan du quartier de l'Evêché, annexé au rapport fait à monseigneur l'évêque de Nantes, en date du 29 juin 1826". Par François-Jean-Baptiste Ogée, architecte du département.	[juin 1826]	1826-06-01 / 1826-06-30	5 cm / 10 m	1 plan ; signé ; au verso : "N°5. Plan des lieux" ; n° d'enregistrement : 1236.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1526	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 2	Papier ; encre noire, lavis	22,5 cm x 31,2 cm	"Extrait du plan de Ceineray. 1761. Approbation du Conseil d'État du 19 mars 1866 & du 7 mai suivant".	[1866]	1866-01-01 / 1866-12-31	5 cm / 10 m	1 plan.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1527	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 3	Calque ; encre noire, lavis	57,7 cm x 54,2 cm	"Cathédrale de Nantes. Reste d'une crypte qui existait sous l'ancien chœur". Par Eugène Boismen.	24/04/1884	1884-04-24	2 cm / 1 m	1 plan, 1 coupe ; signé ; pour être annexé au rapport de l'architecte diocésain en date du 2 mars 1884.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1528	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 4	Papier ; encre rouge ; reproduction mécanique (lithographie)	31,1 cm x 21,1 cm	"Corps de Garde. Place Louis XVI. Plan des abords".	[1887]	1887-01-01 / 1887-12-31	0,05 cm / 1 m	1 plan.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1529	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 5	Calque ; encre noire et rouge, lavis	31 cm x 43,7 cm	"Croquis annexé au rapport du 28 janvier 1887 sur l'évacuation du Poste d'honneur de la Place Louis XVI". Par l'architecte des bâtiments communaux.	14/04/1887	1887-04-14	0,05 cm / 1 m	1 plan ; vu par l'architecte en chef de la ville A. Marchand ; orienté.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1530	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 6	Calque ; encre noire	31,5 cm x 60 cm	"Ville de Nantes. Poste Louis XVI : restauration". Par l'architecte inspecteur des bâtiments communaux.	14/04/1887	1887-04-14	2 cm / 1 m	2 élévations ; vu par l'architecte en chef de la ville A. Marchand.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1531	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 7	Papier ; reproduction mécanique	51,7 cm x 39,5 cm	"Feuille 1. Crypte de la cathédrale de Nantes : plan d'ensemble". Imprimé par J. Montfort d'après Théodore Benoiston.	Sans date	1887-04-14	1 cm / 1 m	1 plan ; légende ; orienté ; au verso : "Plan remis à M. le Directeur général".		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1532	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 8	Papier ; reproduction mécanique	33 cm x 51,2 cm	"Feuille 2. Crypte de la cathédrale de Nantes : coupe en travers". Imprimé par J. Montfort d'après Théodore Benoiston.	Sans date	1887-04-14	2 cm / 1 m	1 coupe.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1533	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 9	Papier ; reproduction mécanique	32,6 cm x 50 cm	"Feuille 3. Crypte de la cathédrale de Nantes : coupe longitudinale suivant A B du plan". Imprimé par J. Montfort d'après Théodore Benoiston.	Sans date	1887-04-14	2 cm / 1 m	1 coupe.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1534	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 10	Papier ; reproduction mécanique	50,1 cm x 32,8 cm	"Feuille 4. Crypte de la cathédrale de Nantes" : élévation, colonnes, chapiteau. Imprimé par J. Montfort d'après Théodore Benoiston.	Sans date	1887-04-14	2 cm / 1 m (élévation) ; 5 cm / 1 m (détails)	1 élévation, 3 colonnes, 3 détails.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1535	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 11	Papier ; reproduction mécanique	50 cm x 32,8 cm	"Feuille 5. Crypte de la cathédrale de Nantes : détail de l'angle n[ord] o[uest] de la crypte". Imprimé par J. Montfort d'après Théodore Benoiston.	Sans date	1887-04-14	1 cm / 1 m	1 plan, 1 détail.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1536	F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 12	Calque ; encre noire	50 cm x 32,8 cm	Résultats des fouilles archéologiques, dessins de poteries.	Sans date	1887-04-14	1 cm / 1 m	1 dessin.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1537	CP/F/19/7772	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 13	Papier ; encre noire et rouge, lavis	38 cm x 25,8 cm	"Cathédrale de Nantes. Plan relatif au projet d'établissement de la sacristie dans le rez-de-chaussée de la maison à l'État dépendant de cet édifice". Par Eugène Boismen, architecte diocésain.	18/03/1874	1874-03-18	0,5 cm / 1 m	1 plan, 1 coupe longitudinale ; signé ; orienté ; légende ; joint au devis estimatif en date du 18 mars 1874.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1538	CP/F/19/7774	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 14	Calque ; encre noire, crayon	25,4 cm x 19,1 cm	Piliers.	Sans date	1874-03-18	0,5 cm / 1 m	1 croquis  feuille de travail avec calculs.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1539	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 1	Papier ; reproduction mécanique ; encre noire	24,3 cm x 15,8 cm	"Diocèse de Nantes. Église cathédrale. N°1".	Sans date	1874-03-18	0,8 cm / 5 m	1 plan ; annoté ; orienté.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1540	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 2	Papier ; reproduction mécanique ; encre noire	24,3 cm x 13, 8 cm	"Cathédrale de Nantes : plan d’ensemble. N°1".	Sans date	1874-03-18	0,8 cm / 5 m	1 plan ; orienté ; annoté.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1541	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 3	Papier ; encre rouge, crayon	31 cm x 43 cm	"Pilier N. O.", "Pilier S. O.", "Pilier S. E.", "Pilier N. E.".	Sans date	1874-03-18	0,8 cm / 5 m	4 croquis.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1542	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 4	Papier ; encre noire, bleue et rouge, lavis, aquarelle, crayon	69,3 cm x 51 cm	"Cathédrale de Nantes. Projet de verrières pour la chapelle de la Vierge : ensemble de fenêtres latérales au vingtième, détail de la fenêtre centrale au dixième". Par Louis Charles Sauvageot, architecte diocésain.	10/03/1892	1892-03-10	1/20e (ensemble des fenêtres) ; 1/10e (détail)	2 élévations, 1 plan.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1543	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 5	Calque ; encre noire et rouge, aquarelle	30 cm x 37,8 cm	"Bas-côté nord. 1re assise - granit : état actuel" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e d'exécution	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1544	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 6	Calque ; encre noire, aquarelle	26,5 cm x 37 cm	"Bas-côté nord, 1re assise - socle granit : modification" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1545	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 7	Calque ; encre noire et rouge, aquarelle	29,9 cm x 36,5 cm	"Bas-côté nord, 2e assise - granit, état actuel" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e d'exécution	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1546	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 8	Calque ; encre noire, aquarelle	28,5 cm x 37,7 cm	"Bas-côté nord, 2e assise - socle granit : modification" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1547	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 9	Calque ; encre noire et rouge, aquarelle	29 cm x 38 cm	"Bas-côté nord, 3e assise - bases - granit, état actuel" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e d'exécution	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1548	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 10	Calque ; encre noire, aquarelle	26,8 cm x 37 cm	"Bas-côté nord. 3e assise - bases - granit : modification" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1549	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 11	Calque ; encre noire et rouge, aquarelle	29,5 cm x 37 cm	"Bas-côté nord. 4e assise - tambour - granit : état actuel" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e d'exécution	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1550	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 12	Calque ; encre noire et rouge, aquarelle	28,2 cm x 37,5 cm	"Bas-côté nord. 4e assise - tambour - granit : modification" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1551	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 13	Calque ; encre noire et rouge, aquarelle	26,5 cm x 38,2 cm	"Bas-côté nord. 5e assise - tambour - granit : état actuel" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1552	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 14	Calque ; encre noire et rouge, aquarelle	28 cm x 38,5 cm	"Bas-côté nord. 5e assise - tambour - granit : modification" (pour la suppression d'un mur des chapelles).	Sans date	1892-03-10	Au 10e	1 coupe ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1553	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 15	Calque ; encre noire et rouge, lavis	26,3 cm x 36,8 cm	"Bas-côté nord. Suppression du mur séparatif des chapelles".	Sans date	1892-03-10	Au 10e d'exécution	2 coupes ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
1554	CP/F/19/7773	Nantes : cathédrale Saint-Pierre-et-Saint-Paul	Nantes	47.218333333	-1.550833333	Plan 16	Papier ; reproduction mécanique ; encre noire, crayon	24,4 cm x 16,7 cm	"Cathédrale de Nantes : plan général n°1" : (pour le déplacement de l'autel Notre-Dame-de-la-Pitié).	[1892]	1892-01-01 / 1892-12-31	0,8 cm / 5 m	1 plan ; légende.		http://www.culture.gouv.fr/public/mistral/merimee_fr?ACTION=CHERCHER&FIELD_1=REF&VALUE_1=PA00108654	https://upload.wikimedia.org/wikipedia/commons/8/81/Cath%C3%A9drale_Saint-Pierre_de_Nantes_-_fa%C3%A7ade.jpg	https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Pierre-et-Saint-Paul_de_Nantes		
